DATE,TIME,OPEN,HIGH,LOW,CLOSE,CHANGE,GAIN,LOSS,AVG+AF8-GAIN,AVG+AF8-LOSS,RS,RSI+AF8-14
20200115,11:49:00,1499.8,1502.25,1499.8,1500.1,0.30,0.30,0.00,0.22,0.13,1.66,62.43
20200115,11:50:00,1500.1,1500.175,1498.825,1499.4,+AC0-0.70,0.00,0.70,0.21,0.18,1.19,54.30
20200115,11:51:00,1499.4,1499.475,1498.8,1498.8,+AC0-0.60,0.00,0.60,0.19,0.21,0.94,48.46
20200115,11:52:00,1498.8,1500.25,1497.85,1497.85,+AC0-0.95,0.00,0.95,0.18,0.26,0.69,40.96
20200115,11:53:00,1497.85,1498.6,1497.85,1498.35,0.50,0.50,0.00,0.20,0.24,0.84,45.73
20200115,11:54:00,1498.35,1498.375,1497.275,1497.35,+AC0-1.00,0.00,1.00,0.19,0.29,0.64,38.96
20200115,11:55:00,1497.35,1497.35,1496.325,1496.35,+AC0-1.00,0.00,1.00,0.17,0.34,0.51,33.60
20200115,11:56:00,1496.35,1496.35,1495.525,1495.525,+AC0-0.82,0.00,0.82,0.16,0.38,0.43,29.95
20200115,11:57:00,1495.525,1495.525,1494.7,1494.75,+AC0-0.78,0.00,0.78,0.15,0.41,0.37,26.97
20200115,11:58:00,1494.75,1495.275,1494.75,1495.225,0.47,0.47,0.00,0.17,0.38,0.46,31.46
20200115,11:59:00,1495.225,1496.775,1495.225,1496.375,1.15,1.15,0.00,0.24,0.35,0.69,40.93
20200115,12:00:00,1496.375,1496.4,1495.2,1495.275,+AC0-1.10,0.00,1.10,0.23,0.40,0.56,35.83
20200115,12:01:00,1495.275,1495.525,1495.275,1495.4,0.13,0.13,0.00,0.22,0.38,0.58,36.79
20200115,12:02:00,1495.4,1495.6,1495.4,1495.6,0.20,0.20,0.00,0.22,0.35,0.62,38.39
20200115,12:03:00,1495.6,1496.45,1495.6,1496.3,0.70,0.70,0.00,0.25,0.32,0.78,43.73
20200115,12:04:00,1496.3,1496.3,1495.325,1495.35,+AC0-0.95,0.00,0.95,0.23,0.37,0.63,38.81
20200115,12:05:00,1495.35,1495.775,1495.35,1495.775,0.43,0.43,0.00,0.25,0.34,0.72,41.96
20200115,12:06:00,1495.775,1495.875,1493.325,1493.35,+AC0-2.43,0.00,2.43,0.23,0.49,0.47,31.88
20200115,12:07:00,1493.35,1493.6,1492.25,1493.325,+AC0-0.02,0.00,0.02,0.21,0.46,0.47,31.80
20200115,12:08:00,1493.325,1493.325,1491.425,1491.875,+AC0-1.45,0.00,1.45,0.20,0.53,0.37,27.27
20200115,12:09:00,1491.875,1492.675,1491.575,1492.225,0.35,0.35,0.00,0.21,0.49,0.43,29.86
20200115,12:10:00,1492.225,1493.725,1492.225,1492.975,0.75,0.75,0.00,0.25,0.46,0.54,35.20
20200115,12:11:00,1492.975,1493.85,1492.975,1493.525,0.55,0.55,0.00,0.27,0.42,0.64,38.88
20200115,12:12:00,1493.525,1493.7,1493.075,1493.125,+AC0-0.40,0.00,0.40,0.25,0.42,0.59,37.22
20200115,12:13:00,1493.125,1493.275,1492.75,1493.225,0.10,0.10,0.00,0.24,0.39,0.61,37.94
20200115,12:14:00,1493.225,1493.325,1492.925,1492.925,+AC0-0.30,0.00,0.30,0.22,0.39,0.58,36.60
20200115,12:15:00,1492.925,1493.25,1492.8,1493.25,0.33,0.33,0.00,0.23,0.36,0.64,39.10
20200115,12:16:00,1493.25,1493.25,1492.875,1493.25,0.00,0.00,0.00,0.21,0.33,0.64,39.10
20200115,12:17:00,1493.25,1493.25,1492.625,1492.925,+AC0-0.33,0.00,0.33,0.20,0.33,0.60,37.39
20200115,12:18:00,1492.925,1493.975,1492.55,1492.65,+AC0-0.27,0.00,0.27,0.18,0.33,0.56,35.95
20200115,12:19:00,1492.65,1494.1,1492.65,1493.75,1.10,1.10,0.00,0.25,0.30,0.82,45.05
20200115,12:20:00,1493.75,1493.925,1493.6,1493.8,0.05,0.05,0.00,0.24,0.28,0.83,45.43
20200115,12:21:00,1493.8,1494.775,1493.675,1494.25,0.45,0.45,0.00,0.25,0.26,0.95,48.85
20200115,12:22:00,1494.25,1494.75,1494.25,1494.725,0.47,0.47,0.00,0.27,0.24,1.09,52.25
20200115,12:23:00,1494.725,1494.8,1494.4,1494.425,+AC0-0.30,0.00,0.30,0.25,0.25,1.00,49.99
20200115,12:24:00,1494.425,1494.425,1494.3,1494.3,+AC0-0.13,0.00,0.13,0.23,0.24,0.96,49.04
20200115,12:25:00,1494.3,1494.35,1494.05,1494.275,+AC0-0.02,0.00,0.02,0.21,0.22,0.95,48.84
20200115,12:26:00,1494.275,1494.825,1494.275,1494.425,0.15,0.15,0.00,0.21,0.21,1.01,50.15
20200115,12:27:00,1494.425,1494.425,1493.95,1493.95,+AC0-0.47,0.00,0.47,0.19,0.23,0.86,46.11
20200115,12:28:00,1493.95,1495.4,1493.95,1495.4,1.45,1.45,0.00,0.28,0.21,1.35,57.40
20200115,12:29:00,1495.4,1495.4,1491.075,1491.325,+AC0-4.08,0.00,4.08,0.26,0.49,0.54,35.12
20200115,12:30:00,1491.325,1491.85,1491.2,1491.75,0.42,0.42,0.00,0.27,0.45,0.61,37.83
20200115,12:31:00,1491.75,1491.925,1488.775,1489.45,+AC0-2.30,0.00,2.30,0.26,0.58,0.44,30.42
20200115,12:32:00,1489.45,1489.625,1489.275,1489.525,0.08,0.08,0.00,0.24,0.54,0.45,30.90
20200115,12:33:00,1489.525,1490.4,1489.475,1490.2,0.67,0.67,0.00,0.27,0.50,0.54,35.19
20200115,12:34:00,1490.2,1491.25,1490.2,1490.775,0.58,0.58,0.00,0.29,0.47,0.63,38.68
20200115,12:35:00,1490.775,1490.875,1490.025,1490.4,+AC0-0.38,0.00,0.38,0.27,0.46,0.59,37.27
20200115,12:36:00,1490.4,1490.85,1489.125,1489.8,+AC0-0.60,0.00,0.60,0.25,0.47,0.54,35.07
20200115,12:37:00,1489.8,1490.625,1489.575,1490.275,0.48,0.48,0.00,0.27,0.44,0.62,38.18
20200115,12:38:00,1490.275,1490.275,1489.575,1489.675,+AC0-0.60,0.00,0.60,0.25,0.45,0.56,35.84
20200115,12:39:00,1489.675,1490.375,1489.675,1490.375,0.70,0.70,0.00,0.28,0.42,0.68,40.43
20200115,12:40:00,1490.375,1490.45,1489.075,1489.3,+AC0-1.08,0.00,1.08,0.26,0.46,0.57,36.16
20200115,12:41:00,1489.3,1489.525,1489.3,1489.5,0.20,0.20,0.00,0.26,0.43,0.60,37.48
20200115,12:42:00,1489.5,1489.65,1488.025,1488.025,+AC0-1.47,0.00,1.47,0.24,0.51,0.47,32.18
20200115,12:43:00,1488.025,1488.65,1488.025,1488.025,0.00,0.00,0.00,0.22,0.47,0.47,32.18
20200115,12:44:00,1488.025,1488.775,1488.025,1488.425,0.40,0.40,0.00,0.24,0.44,0.54,35.07
20200115,12:45:00,1488.425,1489.45,1488.125,1489.125,0.70,0.70,0.00,0.27,0.40,0.66,39.89
20200115,12:46:00,1489.125,1490.35,1489.125,1490.275,1.15,1.15,0.00,0.33,0.38,0.88,46.88
20200115,12:47:00,1490.275,1490.675,1490.025,1490.6,0.32,0.32,0.00,0.33,0.35,0.95,48.69
20200115,12:48:00,1490.6,1492.325,1490.6,1491.075,0.48,0.48,0.00,0.34,0.32,1.05,51.31
20200115,12:49:00,1491.075,1492.1,1490.825,1490.925,+AC0-0.15,0.00,0.15,0.32,0.31,1.02,50.43
20200115,12:50:00,1490.925,1490.925,1489.85,1490.375,+AC0-0.55,0.00,0.55,0.29,0.33,0.90,47.25
20200115,12:51:00,1490.375,1491.675,1490.375,1491.575,1.20,1.20,0.00,0.36,0.31,1.18,54.06
20200115,12:52:00,1491.575,1491.7,1491.075,1491.2,+AC0-0.38,0.00,0.38,0.33,0.31,1.08,51.81
20200115,12:53:00,1491.2,1491.725,1491.1,1491.7,0.50,0.50,0.00,0.35,0.29,1.20,54.53
20200115,12:54:00,1491.7,1492.25,1491.15,1492.25,0.55,0.55,0.00,0.36,0.27,1.35,57.38
20200115,12:55:00,1492.25,1492.375,1492.1,1492.25,0.00,0.00,0.00,0.33,0.25,1.35,57.38
20200115,12:56:00,1492.25,1492.65,1492.025,1492.15,+AC0-0.10,0.00,0.10,0.31,0.24,1.31,56.63
20200115,12:57:00,1492.15,1492.575,1492.025,1492.25,0.10,0.10,0.00,0.30,0.22,1.34,57.23
20200115,12:58:00,1492.25,1492.775,1491.125,1492.775,0.53,0.53,0.00,0.31,0.20,1.52,60.33
20200115,12:59:00,1492.775,1492.775,1492.025,1492.425,+AC0-0.35,0.00,0.35,0.29,0.22,1.34,57.35
20200115,13:00:00,1492.425,1492.775,1492.275,1492.7,0.28,0.28,0.00,0.29,0.20,1.44,59.06
20200115,13:01:00,1492.7,1493.625,1492.275,1493.1,0.40,0.40,0.00,0.30,0.19,1.60,61.49
20200115,13:02:00,1493.1,1493.375,1492.375,1492.975,+AC0-0.13,0.00,0.13,0.28,0.18,1.52,60.29
20200115,13:03:00,1492.975,1493.75,1492.775,1493.725,0.75,0.75,0.00,0.31,0.17,1.84,64.74
20200115,13:04:00,1493.725,1495.45,1493.6,1495.25,1.53,1.53,0.00,0.40,0.16,2.53,71.70
20200115,13:05:00,1495.25,1495.425,1494.025,1494.075,+AC0-1.17,0.00,1.17,0.37,0.23,1.61,61.61
20200115,13:06:00,1494.075,1494.775,1494.075,1494.65,0.58,0.58,0.00,0.38,0.21,1.80,64.26
20200115,13:07:00,1494.65,1495.825,1494.65,1495.125,0.47,0.47,0.00,0.39,0.20,1.97,66.33
20200115,13:08:00,1495.125,1495.95,1494.3,1495.1,+AC0-0.03,0.00,0.03,0.36,0.19,1.95,66.11
20200115,13:09:00,1495.1,1495.3,1494.575,1495.3,0.20,0.20,0.00,0.35,0.17,2.03,67.04
20200115,13:10:00,1495.3,1495.8,1495.225,1495.625,0.33,0.33,0.00,0.35,0.16,2.18,68.55
20200115,13:11:00,1495.625,1496.2,1495.175,1495.35,+AC0-0.28,0.00,0.28,0.32,0.17,1.92,65.81
20200115,13:12:00,1495.35,1495.375,1495.175,1495.325,+AC0-0.02,0.00,0.02,0.30,0.16,1.90,65.55
20200115,13:13:00,1495.325,1496.2,1495.325,1496.15,0.83,0.83,0.00,0.34,0.15,2.31,69.74
20200115,13:14:00,1496.15,1496.325,1495.325,1495.9,+AC0-0.25,0.00,0.25,0.31,0.15,2.04,67.08
20200115,13:15:00,1495.9,1496.4,1495.75,1496.2,0.30,0.30,0.00,0.31,0.14,2.19,68.63
20200115,13:16:00,1496.2,1496.25,1495.925,1496.25,0.05,0.05,0.00,0.29,0.13,2.21,68.89
20200115,13:17:00,1496.25,1496.55,1495.925,1495.975,+AC0-0.28,0.00,0.28,0.27,0.14,1.91,65.63
20200115,13:18:00,1495.975,1496.85,1495.95,1496.275,0.30,0.30,0.00,0.27,0.13,2.07,67.44
20200115,13:19:00,1496.275,1496.325,1495.925,1495.925,+AC0-0.35,0.00,0.35,0.26,0.15,1.72,63.26
20200115,13:20:00,1495.925,1496.925,1495.925,1496.75,0.83,0.83,0.00,0.30,0.14,2.15,68.26
20200115,13:21:00,1496.75,1496.95,1496.575,1496.775,0.03,0.03,0.00,0.28,0.13,2.16,68.40
20200115,13:22:00,1496.775,1496.8,1496.525,1496.525,+AC0-0.25,0.00,0.25,0.26,0.14,1.88,65.29
20200115,13:23:00,1496.525,1496.85,1496.525,1496.75,0.22,0.22,0.00,0.25,0.13,2.01,66.75
20200115,13:24:00,1496.75,1496.8,1496.525,1496.75,0.00,0.00,0.00,0.24,0.12,2.01,66.75
20200115,13:25:00,1496.75,1497.1,1496.55,1496.575,+AC0-0.17,0.00,0.17,0.22,0.12,1.80,64.31
20200115,13:26:00,1496.575,1496.775,1496.575,1496.65,0.08,0.08,0.00,0.21,0.11,1.85,64.90
20200115,13:27:00,1496.65,1497.225,1496.65,1497.225,0.57,0.57,0.00,0.24,0.10,2.24,69.14
20200115,13:28:00,1497.225,1497.225,1496.725,1496.725,+AC0-0.50,0.00,0.50,0.22,0.13,1.64,62.12
20200115,13:29:00,1496.725,1496.9,1496.6,1496.7,+AC0-0.02,0.00,0.02,0.20,0.13,1.62,61.78
20200115,13:30:00,1496.7,1497.35,1496.625,1496.75,0.05,0.05,0.00,0.19,0.12,1.65,62.22
20200115,13:31:00,1496.75,1497.1,1496.75,1496.8,0.05,0.05,0.00,0.18,0.11,1.68,62.69
20200115,13:32:00,1496.8,1496.8,1496.225,1496.275,+AC0-0.52,0.00,0.52,0.17,0.14,1.22,55.02
20200115,13:33:00,1496.275,1496.275,1495.475,1495.825,+AC0-0.45,0.00,0.45,0.16,0.16,0.98,49.44
20200115,13:34:00,1495.825,1495.825,1495.225,1495.225,+AC0-0.60,0.00,0.60,0.15,0.19,0.76,43.16
20200115,13:35:00,1495.225,1495.55,1494.375,1494.375,+AC0-0.85,0.00,0.85,0.14,0.24,0.57,36.15
20200115,13:36:00,1494.375,1495.025,1494.125,1494.85,0.47,0.47,0.00,0.16,0.22,0.72,41.83
20200115,13:37:00,1494.85,1495.55,1494.575,1494.8,+AC0-0.05,0.00,0.05,0.15,0.21,0.71,41.42
20200115,13:38:00,1494.8,1495.225,1494.575,1495.05,0.25,0.25,0.00,0.16,0.19,0.80,44.41
20200115,13:39:00,1495.05,1495.15,1494.775,1494.775,+AC0-0.27,0.00,0.27,0.14,0.20,0.72,41.87
20200115,13:40:00,1494.775,1495.2,1494.65,1495.2,0.42,0.42,0.00,0.16,0.19,0.88,46.91
20200115,13:41:00,1495.2,1495.2,1494.025,1494.35,+AC0-0.85,0.00,0.85,0.15,0.23,0.65,39.53
20200115,13:42:00,1494.35,1494.4,1492.425,1493.55,+AC0-0.80,0.00,0.80,0.14,0.27,0.52,34.09
20200115,13:43:00,1493.55,1493.8,1492.85,1493.8,0.25,0.25,0.00,0.15,0.25,0.59,37.01
20200115,13:44:00,1493.8,1494.375,1493.45,1493.75,+AC0-0.05,0.00,0.05,0.14,0.24,0.58,36.66
20200115,13:45:00,1493.75,1493.975,1493.225,1493.55,+AC0-0.20,0.00,0.20,0.13,0.24,0.54,35.23
20200115,13:46:00,1493.55,1493.7,1493.25,1493.425,+AC0-0.13,0.00,0.13,0.12,0.23,0.52,34.33
20200115,13:47:00,1493.425,1494.125,1493.225,1493.825,0.40,0.40,0.00,0.14,0.21,0.66,39.65
20200115,13:48:00,1493.825,1493.825,1493.725,1493.725,+AC0-0.10,0.00,0.10,0.13,0.20,0.63,38.81
20200115,13:49:00,1493.725,1496.75,1493.525,1495.95,2.23,2.23,0.00,0.28,0.19,1.47,59.54
20200115,13:50:00,1495.95,1497.3,1495.825,1497.3,1.35,1.35,0.00,0.36,0.18,2.02,66.87
20200115,13:51:00,1497.3,1497.6,1496.875,1497.45,0.15,0.15,0.00,0.34,0.16,2.08,67.57
20200115,13:52:00,1497.45,1497.5,1496.7,1497.05,+AC0-0.40,0.00,0.40,0.32,0.18,1.75,63.69
20200115,13:53:00,1497.05,1497.1,1496.675,1496.825,+AC0-0.22,0.00,0.22,0.29,0.18,1.60,61.55
20200115,13:54:00,1496.825,1496.825,1495.65,1495.825,+AC0-1.00,0.00,1.00,0.27,0.24,1.13,53.01
20200115,13:55:00,1495.825,1496.275,1495.575,1495.575,+AC0-0.25,0.00,0.25,0.25,0.24,1.05,51.11
20200115,13:56:00,1495.575,1496.075,1495.575,1495.725,0.15,0.15,0.00,0.25,0.23,1.09,52.22
20200115,13:57:00,1495.725,1496.15,1495.725,1495.9,0.18,0.18,0.00,0.24,0.21,1.15,53.54
20200115,13:58:00,1495.9,1496.35,1495.625,1496.225,0.32,0.32,0.00,0.25,0.19,1.27,55.99
20200115,13:59:00,1496.225,1496.5,1495.625,1495.925,+AC0-0.30,0.00,0.30,0.23,0.20,1.14,53.21
20200115,14:00:00,1495.925,1496.25,1495.525,1495.925,0.00,0.00,0.00,0.21,0.19,1.14,53.21
20200115,14:01:00,1495.925,1496.325,1495.525,1495.975,0.05,0.05,0.00,0.20,0.17,1.16,53.65
20200115,14:02:00,1495.975,1496.3,1495.8,1496.2,0.23,0.23,0.00,0.20,0.16,1.26,55.69
20200115,14:03:00,1496.2,1496.25,1495.7,1496.075,+AC0-0.13,0.00,0.13,0.19,0.16,1.19,54.26
20200115,14:04:00,1496.075,1496.625,1495.825,1495.95,+AC0-0.13,0.00,0.13,0.18,0.16,1.12,52.80
20200115,14:05:00,1495.95,1496.575,1495.775,1495.975,0.02,0.02,0.00,0.16,0.15,1.13,53.07
20200115,14:06:00,1495.975,1501.675,1495.775,1499.65,3.68,3.68,0.00,0.42,0.13,3.08,75.46
20200115,14:07:00,1499.65,1499.65,1497.875,1498.675,+AC0-0.98,0.00,0.98,0.39,0.19,1.98,66.41
20200115,14:08:00,1498.675,1498.675,1496.4,1497.525,+AC0-1.15,0.00,1.15,0.36,0.26,1.36,57.63
20200115,14:09:00,1497.525,1497.65,1491.275,1491.275,+AC0-6.25,0.00,6.25,0.33,0.69,0.48,32.49
20200115,14:10:00,1491.275,1493.725,1491.1,1492.925,1.65,1.65,0.00,0.43,0.64,0.66,39.94
20200115,14:11:00,1492.925,1493.475,1492.75,1493.05,0.13,0.13,0.00,0.40,0.60,0.68,40.47
20200115,14:12:00,1493.05,1493.4,1493.05,1493.15,0.10,0.10,0.00,0.38,0.55,0.69,40.93
20200115,14:13:00,1493.15,1494.5,1491.25,1492.075,+AC0-1.08,0.00,1.08,0.36,0.59,0.60,37.60
20200115,14:14:00,1492.075,1492.85,1491.475,1492.825,0.75,0.75,0.00,0.38,0.55,0.70,41.19
20200115,14:15:00,1492.825,1493.625,1492.075,1493.4,0.58,0.58,0.00,0.40,0.51,0.78,43.85
20200115,14:16:00,1493.4,1494.275,1493.2,1494.075,0.67,0.67,0.00,0.42,0.47,0.88,46.90
20200115,14:17:00,1494.075,1497.325,1493.975,1496.3,2.22,2.22,0.00,0.55,0.44,1.25,55.46
20200115,14:18:00,1496.3,1500.4,1496.3,1499.725,3.42,3.42,0.00,0.75,0.41,1.85,64.86
20200115,14:19:00,1499.725,1503.225,1499.725,1502.7,2.98,2.98,0.00,0.91,0.38,2.41,70.65
20200115,14:20:00,1502.7,1509.825,1502.7,1509.825,7.13,7.13,0.00,1.35,0.35,3.86,79.40
20200115,14:21:00,1509.825,1513.95,1509.5,1511.175,1.35,1.35,0.00,1.35,0.33,4.15,80.58
20200115,14:22:00,1511.175,1512.75,1508.325,1512.25,1.08,1.08,0.00,1.33,0.30,4.40,81.49
20200115,14:23:00,1512.25,1515.725,1512.125,1514.6,2.35,2.35,0.00,1.41,0.28,5.00,83.33
20200115,14:24:00,1514.6,1514.625,1511.3,1511.325,+AC0-3.27,0.00,3.27,1.31,0.50,2.64,72.51
20200115,14:25:00,1511.325,1513.775,1511.325,1511.75,0.42,0.42,0.00,1.24,0.46,2.70,73.00
20200115,14:26:00,1511.75,1511.75,1509.725,1509.775,+AC0-1.97,0.00,1.97,1.15,0.57,2.03,67.03
20200115,14:27:00,1509.775,1513.025,1509.675,1512.625,2.85,2.85,0.00,1.28,0.53,2.42,70.75
20200115,14:28:00,1512.625,1516.55,1512.625,1515.95,3.33,3.33,0.00,1.42,0.49,2.90,74.38
20200115,14:29:00,1515.95,1516.3,1512.875,1513.025,+AC0-2.92,0.00,2.92,1.32,0.66,1.99,66.55
20200115,14:30:00,1513.025,1515.45,1513.025,1513.35,0.32,0.32,0.00,1.25,0.62,2.03,66.97
20200115,14:31:00,1513.35,1515.425,1512.975,1513.675,0.33,0.33,0.00,1.18,0.57,2.07,67.40
20200115,14:32:00,1513.675,1514.25,1512.075,1512.075,+AC0-1.60,0.00,1.60,1.10,0.65,1.70,62.99
20200115,14:33:00,1512.075,1512.475,1511.525,1511.525,+AC0-0.55,0.00,0.55,1.02,0.64,1.60,61.50
20200115,14:34:00,1511.525,1511.725,1510.85,1511.125,+AC0-0.40,0.00,0.40,0.95,0.62,1.52,60.38
20200115,14:35:00,1511.125,1512.625,1511.025,1512.175,1.05,1.05,0.00,0.95,0.58,1.65,62.32
20200115,14:36:00,1512.175,1512.175,1510.6,1510.825,+AC0-1.35,0.00,1.35,0.89,0.63,1.40,58.36
20200115,14:37:00,1510.825,1511.475,1508.375,1509.2,+AC0-1.63,0.00,1.63,0.82,0.70,1.17,53.92
20200115,14:38:00,1509.2,1509.55,1508.825,1509.125,+AC0-0.08,0.00,0.08,0.76,0.66,1.16,53.72
20200115,14:39:00,1509.125,1509.375,1509.025,1509.125,0.00,0.00,0.00,0.71,0.61,1.16,53.72
20200115,14:40:00,1509.125,1510.525,1509.075,1510.475,1.35,1.35,0.00,0.76,0.57,1.33,57.09
20200115,14:41:00,1510.475,1511.075,1510.15,1510.425,+AC0-0.05,0.00,0.05,0.70,0.53,1.32,56.93
20200115,14:42:00,1510.425,1510.55,1509.8,1510,+AC0-0.42,0.00,0.42,0.65,0.52,1.25,55.46
20200115,14:43:00,1510,1510.025,1509.075,1509.175,+AC0-0.83,0.00,0.83,0.60,0.54,1.11,52.62
20200115,14:44:00,1509.175,1509.175,1508.175,1508.275,+AC0-0.90,0.00,0.90,0.56,0.57,0.99,49.63
20200115,14:45:00,1508.275,1509.075,1508.225,1508.925,0.65,0.65,0.00,0.57,0.53,1.07,51.76
20200115,14:46:00,1508.925,1510.15,1508.675,1510.025,1.10,1.10,0.00,0.61,0.49,1.23,55.21
20200115,14:47:00,1510.025,1511.725,1509.275,1511.55,1.52,1.52,0.00,0.67,0.46,1.47,59.53
20200115,14:48:00,1511.55,1512.925,1511.2,1511.2,+AC0-0.35,0.00,0.35,0.62,0.45,1.39,58.15
20200115,14:49:00,1511.2,1511.85,1510.975,1511.575,0.38,0.38,0.00,0.61,0.42,1.45,59.24
20200115,14:50:00,1511.575,1512.275,1511.575,1511.8,0.22,0.22,0.00,0.58,0.39,1.50,59.92
20200115,14:51:00,1511.8,1512.175,1511.525,1511.55,+AC0-0.25,0.00,0.25,0.54,0.38,1.42,58.75
20200115,14:52:00,1511.55,1512.4,1511.525,1511.775,0.23,0.23,0.00,0.52,0.35,1.47,59.52
20200115,14:53:00,1511.775,1511.95,1511.6,1511.9,0.13,0.13,0.00,0.49,0.33,1.50,59.96
20200115,14:54:00,1511.9,1511.975,1511.525,1511.575,+AC0-0.33,0.00,0.33,0.45,0.33,1.39,58.17
20200115,14:55:00,1511.575,1511.95,1511.55,1511.675,0.10,0.10,0.00,0.43,0.30,1.41,58.58
20200115,14:56:00,1511.675,1511.725,1511.525,1511.525,+AC0-0.15,0.00,0.15,0.40,0.29,1.36,57.67
20200115,14:57:00,1511.525,1512.525,1511.05,1511.75,0.22,0.22,0.00,0.38,0.27,1.42,58.71
20200115,14:58:00,1511.75,1512.075,1511.25,1511.25,+AC0-0.50,0.00,0.50,0.36,0.29,1.24,55.45
20200115,14:59:00,1511.25,1512.35,1510.8,1510.8,+AC0-0.45,0.00,0.45,0.33,0.30,1.11,52.62
20200115,15:00:00,1510.8,1511.775,1510.625,1511.475,0.67,0.67,0.00,0.36,0.28,1.28,56.23
20200115,15:01:00,1511.475,1511.9,1511.025,1511.175,+AC0-0.30,0.00,0.30,0.33,0.28,1.19,54.25
20200115,15:02:00,1511.175,1511.6,1511.15,1511.4,0.23,0.23,0.00,0.32,0.26,1.25,55.52
20200115,15:03:00,1511.4,1511.7,1511.125,1511.525,0.13,0.13,0.00,0.31,0.24,1.29,56.24
20200115,15:04:00,1511.525,1511.775,1510.35,1510.35,+AC0-1.18,0.00,1.18,0.29,0.31,0.93,48.29
20200115,15:05:00,1510.35,1511.85,1510.275,1511.525,1.18,1.18,0.00,0.35,0.29,1.23,55.12
20200115,15:06:00,1511.525,1512.175,1511.525,1512.025,0.50,0.50,0.00,0.36,0.26,1.36,57.68
20200115,15:07:00,1512.025,1512.075,1511.7,1511.7,+AC0-0.33,0.00,0.33,0.34,0.27,1.25,55.47
20200115,15:08:00,1511.7,1511.975,1511.675,1511.975,0.27,0.27,0.00,0.33,0.25,1.32,56.97
20200115,15:09:00,1511.975,1512.175,1511.8,1511.925,+AC0-0.05,0.00,0.05,0.31,0.24,1.30,56.60
20200115,15:10:00,1511.925,1513.625,1511.625,1513.425,1.50,1.50,0.00,0.39,0.22,1.79,64.21
20200115,15:11:00,1513.425,1514.15,1512.275,1512.675,+AC0-0.75,0.00,0.75,0.36,0.26,1.42,58.67
20200115,15:12:00,1512.675,1513.125,1511.125,1511.125,+AC0-1.55,0.00,1.55,0.34,0.35,0.97,49.22
20200115,15:13:00,1511.125,1512.05,1511.125,1511.675,0.55,0.55,0.00,0.35,0.32,1.09,52.16
20200115,15:14:00,1511.675,1512.75,1511.675,1512.475,0.80,0.80,0.00,0.39,0.30,1.28,56.15
20200115,15:15:00,1512.475,1512.825,1512,1512.525,0.05,0.05,0.00,0.36,0.28,1.29,56.39
20200115,15:16:00,1512.525,1513,1512.525,1512.55,0.02,0.02,0.00,0.34,0.26,1.30,56.52
20200115,15:17:00,1512.55,1512.55,1511.125,1511.875,+AC0-0.67,0.00,0.67,0.31,0.29,1.08,52.00
20200115,15:18:00,1511.875,1512.65,1511.55,1511.55,+AC0-0.33,0.00,0.33,0.29,0.29,1.00,49.93
20200115,15:19:00,1511.55,1514.275,1510.85,1513.45,1.90,1.90,0.00,0.41,0.27,1.50,59.97
20200115,15:20:00,1513.45,1514.9,1512.95,1514.775,1.33,1.33,0.00,0.47,0.25,1.87,65.21
20200115,15:21:00,1514.775,1517.725,1514.775,1517.3,2.52,2.52,0.00,0.62,0.23,2.65,72.57
20200115,15:22:00,1517.3,1519.3,1517.175,1519.175,1.88,1.88,0.00,0.71,0.22,3.26,76.55
20200115,15:23:00,1519.175,1520.975,1518.85,1518.975,+AC0-0.20,0.00,0.20,0.66,0.22,3.05,75.29
20200115,15:24:00,1518.975,1519.175,1517.95,1518.375,+AC0-0.60,0.00,0.60,0.61,0.24,2.51,71.51
20200115,15:25:00,1518.375,1518.425,1517.25,1517.275,+AC0-1.10,0.00,1.10,0.57,0.30,1.86,65.06
20200115,15:26:00,1517.275,1517.275,1516.4,1516.4,+AC0-0.88,0.00,0.88,0.53,0.35,1.53,60.40
20200115,15:27:00,1516.4,1517.6,1516.225,1517.6,1.20,1.20,0.00,0.57,0.32,1.79,64.19
20200115,15:28:00,1517.6,1520.725,1517.275,1519.3,1.70,1.70,0.00,0.65,0.30,2.20,68.76
20200115,15:29:00,1519.3,1519.825,1515.825,1516.825,+AC0-2.47,0.00,2.47,0.61,0.45,1.34,57.30
20200116,09:15:00,1525.1,1526.9,1522.825,1526.9,10.08,10.08,0.00,1.28,0.42,3.05,75.32
20200116,09:16:00,1526.9,1528.85,1526.425,1528.225,1.32,1.32,0.00,1.29,0.39,3.29,76.72
20200116,09:17:00,1528.225,1529.1,1525.475,1525.5,+AC0-2.72,0.00,2.72,1.20,0.56,2.14,68.20
20200116,09:18:00,1525.5,1526.475,1523.225,1524.175,+AC0-1.33,0.00,1.33,1.11,0.61,1.81,64.45
20200116,09:19:00,1524.175,1524.4,1522.875,1524.15,+AC0-0.02,0.00,0.02,1.03,0.57,1.81,64.38
20200116,09:20:00,1524.15,1524.725,1519.475,1520.925,+AC0-3.23,0.00,3.23,0.96,0.76,1.26,55.74
20200116,09:21:00,1520.925,1523.2,1520.7,1523.2,2.28,2.28,0.00,1.05,0.71,1.49,59.83
20200116,09:22:00,1523.2,1523.95,1523.1,1523.775,0.58,0.58,0.00,1.02,0.66,1.55,60.82
20200116,09:23:00,1523.775,1524.65,1523.775,1524.175,0.40,0.40,0.00,0.97,0.61,1.60,61.53
20200116,09:24:00,1524.175,1526.75,1524.175,1526.75,2.58,2.58,0.00,1.09,0.56,1.92,65.81
